project,current_analysis_key,creation_analysis_key,issue_key,type,rule,severity,status,resolution,effort,debt,tags,creation_date,update_date,close_date,message,component,start_line,end_line,start_offset,end_offset,hash,from_hotspot
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55jaK,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace this use of System.out or System.err by a logger.,QC:jFin_DateMath:src/example/java/DaycountFractionCalculator.java,102.0,102.0,3.0,13.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55jaM,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace this use of System.out or System.err by a logger.,QC:jFin_DateMath:src/example/java/DaycountFractionCalculator.java,105.0,105.0,3.0,13.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55jaO,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace this use of System.out or System.err by a logger.,QC:jFin_DateMath:src/example/java/DaycountFractionCalculator.java,110.0,110.0,3.0,13.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55jaQ,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace this use of System.out or System.err by a logger.,QC:jFin_DateMath:src/example/java/DaycountFractionCalculator.java,112.0,112.0,3.0,13.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55jaR,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace this use of System.out or System.err by a logger.,QC:jFin_DateMath:src/example/java/DaycountFractionCalculator.java,113.0,113.0,3.0,13.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55jaT,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace this use of System.out or System.err by a logger.,QC:jFin_DateMath:src/example/java/DaycountFractionCalculator.java,115.0,115.0,3.0,13.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55jaV,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace this use of System.out or System.err by a logger.,QC:jFin_DateMath:src/example/java/DaycountFractionCalculator.java,131.0,131.0,3.0,13.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55jaX,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace this use of System.out or System.err by a logger.,QC:jFin_DateMath:src/example/java/DaycountFractionCalculator.java,135.0,135.0,3.0,13.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55jaZ,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace this use of System.out or System.err by a logger.,QC:jFin_DateMath:src/example/java/DaycountFractionCalculator.java,139.0,139.0,3.0,13.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55jab,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace this use of System.out or System.err by a logger.,QC:jFin_DateMath:src/example/java/DaycountFractionCalculator.java,143.0,143.0,3.0,13.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55jae,CODE_SMELL,squid:S1132,MAJOR,OPEN,,10,10,bad-practice,2017-07-03 15:02:17,2017-07-03 15:02:17,,"Move the ""AFB"" string literal on the left side of this string comparison.",QC:jFin_DateMath:src/example/java/DaycountFractionCalculator.java,74.0,74.0,29.0,34.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55jai,CODE_SMELL,squid:S1132,MAJOR,OPEN,,10,10,bad-practice,2017-07-03 15:02:17,2017-07-03 15:02:17,,"Move the ""ACT365"" string literal on the left side of this string comparison.",QC:jFin_DateMath:src/example/java/DaycountFractionCalculator.java,90.0,90.0,29.0,37.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55jaj,CODE_SMELL,squid:S1220,MINOR,OPEN,,10,10,convention,2017-07-03 15:02:17,2017-07-03 15:02:17,,Move this file to a named package.,QC:jFin_DateMath:src/example/java/DaycountFractionCalculator.java,,,,,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55jal,CODE_SMELL,squid:S1166,CRITICAL,OPEN,,10,10,"cert,error-handling,suspicious",2017-07-03 15:02:17,2017-07-03 15:02:17,,Either log or rethrow this exception.,QC:jFin_DateMath:src/example/java/DaycountFractionCalculator.java,145.0,145.0,11.0,22.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55jan,CODE_SMELL,squid:S00112,MAJOR,OPEN,,20,20,"cert,cwe,error-handling",2017-07-03 15:02:17,2017-07-03 15:02:17,,Define and throw a dedicated exception instead of using a generic one.,QC:jFin_DateMath:src/example/java/DaycountFractionCalculator.java,96.0,96.0,14.0,23.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55jap,CODE_SMELL,common-java:DuplicatedBlocks,MAJOR,OPEN,,20,20,pitfall,2017-07-03 15:02:17,2017-07-03 15:02:17,,1 duplicated blocks of code must be removed.,QC:jFin_DateMath:src/example/java/SwapScheduleGenerator.java,,,,,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55jar,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace this use of System.out or System.err by a logger.,QC:jFin_DateMath:src/example/java/SwapScheduleGenerator.java,116.0,116.0,2.0,12.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55jat,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace this use of System.out or System.err by a logger.,QC:jFin_DateMath:src/example/java/SwapScheduleGenerator.java,141.0,141.0,3.0,13.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55jav,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace this use of System.out or System.err by a logger.,QC:jFin_DateMath:src/example/java/SwapScheduleGenerator.java,144.0,144.0,3.0,13.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55jax,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace this use of System.out or System.err by a logger.,QC:jFin_DateMath:src/example/java/SwapScheduleGenerator.java,147.0,147.0,3.0,13.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55jaz,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace this use of System.out or System.err by a logger.,QC:jFin_DateMath:src/example/java/SwapScheduleGenerator.java,150.0,150.0,3.0,13.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55ja1,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace this use of System.out or System.err by a logger.,QC:jFin_DateMath:src/example/java/SwapScheduleGenerator.java,152.0,152.0,3.0,13.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55ja3,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace this use of System.out or System.err by a logger.,QC:jFin_DateMath:src/example/java/SwapScheduleGenerator.java,156.0,156.0,3.0,13.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55ja5,CODE_SMELL,squid:S106,MAJOR,OPEN,,10,10,"bad-practice,cert",2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace this use of System.out or System.err by a logger.,QC:jFin_DateMath:src/example/java/SwapScheduleGenerator.java,158.0,158.0,3.0,13.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_4lt6tne_r55ja7,CODE_SMELL,squid:RedundantThrowsDeclarationCheck,MINOR,OPEN,,5,5,"clumsy,redundant,unused",2017-07-03 15:02:17,2017-07-03 15:02:17,,Remove the redundant '!unknownSymbol!' thrown exception declaration(s).,QC:jFin_DateMath:src/example/java/SwapScheduleGenerator.java,51.0,51.0,47.0,64.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_41t6tne_r55ja-,CODE_SMELL,squid:S1220,MINOR,OPEN,,10,10,convention,2017-07-03 15:02:17,2017-07-03 15:02:17,,Move this file to a named package.,QC:jFin_DateMath:src/example/java/SwapScheduleGenerator.java,,,,,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_41t6tne_r55jbA,CODE_SMELL,squid:S1312,MINOR,OPEN,,5,5,convention,2017-07-03 15:02:17,2017-07-03 15:02:17,,"Make the ""logger"" logger private static final and rename it to comply with the format ""LOG(?:GER)?"".",QC:jFin_DateMath:src/example/java/SwapScheduleGenerator.java,48.0,48.0,23.0,29.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_41t6tne_r55jbD,CODE_SMELL,squid:S00105,MINOR,OPEN,,2,2,convention,2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace all tab characters in this file by sequences of white-spaces.,QC:jFin_DateMath:src/test/java/org/jfin/date/test/holiday/BadHolidayCalendarFactory2.java,,,,,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_41t6tne_r55jbF,CODE_SMELL,squid:S1132,MAJOR,OPEN,,10,10,bad-practice,2017-07-03 15:02:17,2017-07-03 15:02:17,,"Move the ""NyB"" string literal on the left side of this string comparison.",QC:jFin_DateMath:src/test/java/org/jfin/date/test/holiday/HolidayCalendarFactoryTestImpl.java,44.0,44.0,35.0,40.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_41t6tne_r55jbH,CODE_SMELL,squid:S1192,MINOR,OPEN,,8,8,design,2017-07-03 15:02:17,2017-07-03 15:02:17,,"Define a constant instead of duplicating this literal ""org.jfin.date.test.holiday.HolidayCalendarFactoryTestImpl"" 3 times.",QC:jFin_DateMath:src/test/java/org/jfin/date/test/holiday/HolidayCalendarFactoryTest.java,45.0,45.0,17.0,76.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_41t6tne_r55jbJ,CODE_SMELL,squid:S1166,CRITICAL,OPEN,,10,10,"cert,error-handling,suspicious",2017-07-03 15:02:17,2017-07-03 15:02:17,,Either log or rethrow this exception.,QC:jFin_DateMath:src/test/java/org/jfin/date/test/holiday/HolidayCalendarFactoryTest.java,88.0,88.0,11.0,37.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_41t6tne_r55jbL,CODE_SMELL,squid:S1166,CRITICAL,OPEN,,10,10,"cert,error-handling,suspicious",2017-07-03 15:02:17,2017-07-03 15:02:17,,Either log or rethrow this exception.,QC:jFin_DateMath:src/test/java/org/jfin/date/test/holiday/HolidayCalendarFactoryTest.java,124.0,124.0,11.0,37.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_41t6tne_r55jbN,CODE_SMELL,squid:S1166,CRITICAL,OPEN,,10,10,"cert,error-handling,suspicious",2017-07-03 15:02:17,2017-07-03 15:02:17,,Either log or rethrow this exception.,QC:jFin_DateMath:src/test/java/org/jfin/date/test/holiday/HolidayCalendarFactoryTest.java,172.0,172.0,11.0,37.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_41t6tne_r55jbQ,CODE_SMELL,squid:S00117,MINOR,OPEN,,2,2,convention,2017-07-03 15:02:17,2017-07-03 15:02:17,,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,QC:jFin_DateMath:src/test/java/org/jfin/date/test/holiday/HolidayCalendarFactoryTest.java,49.0,49.0,18.0,21.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_41t6tne_r55jbS,CODE_SMELL,squid:S00105,MINOR,OPEN,,2,2,convention,2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace all tab characters in this file by sequences of white-spaces.,QC:jFin_DateMath:src/test/java/org/jfin/date/test/holiday/HolidayCalendarSetTest.java,,,,,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_5Et6tne_r55jbU,CODE_SMELL,squid:SwitchLastCaseIsDefaultCheck,MAJOR,OPEN,,5,5,"cert,cwe,misra",2017-07-03 15:02:17,2017-07-03 15:02:17,,Add a default case to this switch.,QC:jFin_DateMath:src/test/java/org/jfin/date/test/holiday/LondonHolidayCalendar.java,40.0,40.0,2.0,8.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_5Et6tne_r55jbX,CODE_SMELL,squid:S00105,MINOR,OPEN,,2,2,convention,2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace all tab characters in this file by sequences of white-spaces.,QC:jFin_DateMath:src/test/java/org/jfin/date/test/holiday/LondonHolidayCalendar.java,,,,,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_5Et6tne_r55jbZ,CODE_SMELL,squid:S1301,MINOR,OPEN,,5,5,"bad-practice,misra",2017-07-03 15:02:17,2017-07-03 15:02:17,,"Replace this ""switch"" statement by ""if"" statements to increase readability.",QC:jFin_DateMath:src/test/java/org/jfin/date/test/holiday/LondonHolidayCalendar.java,40.0,40.0,2.0,8.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_5Et6tne_r55jbb,CODE_SMELL,code_smells:complex_class,MINOR,OPEN,,90,90,"antipattern,code-smell",2017-07-03 15:02:17,2017-07-03 15:02:17,,Complex class,QC:jFin_DateMath:src/test/java/org/jfin/date/test/holiday/LondonHolidayCalendar.java,1.0,1.0,0.0,2.0,,
QC:jFin_DateMath,AV0I-_vTt6tne_r55jSH,AV0I-_vTt6tne_r55jSH,AV0I-_5Et6tne_r55jbd,CODE_SMELL,squid:S00105,MINOR,OPEN,,2,2,convention,2017-07-03 15:02:17,2017-07-03 15:02:17,,Replace all tab characters in this file by sequences of white-spaces.,QC:jFin_DateMath:src/test/java/org/jfin/date/test/holiday/HolidayCalendarTest.java,,,,,,
